Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13805,VS2-HW-2S-S-DC,79761.92,53433.77,12834.09,13494.060000000001,18274,VHW-Set Of 2 SCD-350D-250Ht-DC,12834.09
13805,VS2-HW-2S-S-DC,75648.69,51467.369999999995,10808.100000000002,13373.220000000001,18276,VHW-Set Of 2 SCD-300D-224Ht-From Bottom Panel-DC,10808.100000000002
13805,VS2-HW-2S-S-DC,80491.59,54307.729999999996,12568.96,13614.900000000001,18278,VHW-Set Of 2 SCD-400D-224Ht-From Bottom Panel-DC,12568.96
13805,VS2-HW-2S-S-DC,76571.26999999999,51467.369999999995,11730.679999999998,13373.220000000001,18273,VHW-Set Of 2 SCD-300D-250Ht-DC,11730.679999999998
13805,VS2-HW-2S-S-DC,81534.04999999999,54307.729999999996,13611.42,13614.900000000001,18275,VHW-Set Of 2 SCD-400D-250Ht-DC,13611.42
13805,VS2-HW-2S-S-DC,83538.73000000001,54307.729999999996,15616.1,13614.900000000001,18250,VHW-Set Of 2 SCD-400D-300Ht-DC,15616.1
13805,VS2-HW-2S-S-DC,62549.39,54307.729999999996,0.0,8241.66,,,
13804,VS1-HW-1S-S-DC,59031.700000000004,41950.93000000001,12476.149999999998,4604.620000000001,18282,VHW-SF For VS1-DC,12476.149999999998
13804,VS1-HW-1S-S-DC,45703.37000000001,41950.93000000001,0.0,3752.44,,,
13805,VS2-HW-2S-S-DC,78770.25,53433.77,11842.420000000002,13494.060000000001,18277,VHW-Set Of 2 SCD-350D-224Ht-From Bottom Panel-DC,11842.420000000002
13805,VS2-HW-2S-S-DC,101982.46,51467.369999999995,26878.750000000015,23636.34,18279,VHW-Set Of 6 SCD-300D-192+192+224Ht-From Bottom Panel-DC,26878.750000000015
13805,VS2-HW-2S-S-DC,72540.22,54307.729999999996,9138.65,9093.840000000002,18284,VHW-SF For VS2 Right-DC,9138.65
13805,VS2-HW-2S-S-DC,72540.22,54307.729999999996,9138.65,9093.840000000002,18283,VHW-SF For VS2 Left-DC,9138.65
13805,VS2-HW-2S-S-DC,88815.56999999999,51467.369999999995,18843.420000000002,18504.78,18251,VHW-Set Of 4 SCD-300D-192+224Ht-From Bottom Panel-DC,18843.420000000002
13805,VS2-HW-2S-S-DC,81668.95,53433.77,14741.12,13494.060000000001,18249,VHW-Set Of 2 SCD-350D-300Ht-DC,14741.12
13805,VS2-HW-2S-S-DC,77854.86,53433.77,10927.030000000002,13494.060000000001,18246,VHW-Set Of 2 SCD-350D-200Ht-DC,10927.030000000002
13805,VS2-HW-2S-S-DC,92737.23000000001,53433.77,20557.000000000007,18746.46,18252,VHW-Set Of 4 SCD-350D-192+224Ht-From Bottom Panel-DC,20557.000000000007
13805,VS2-HW-2S-S-DC,106704.19,53433.77,29271.56000000001,23998.859999999997,18254,VHW-Set Of 6 SCD-350D-192+192+224Ht-From Bottom Panel-DC,29271.56000000001
13805,VS2-HW-2S-S-DC,78345.39,51467.369999999995,13504.800000000003,13373.220000000001,18248,VHW-Set Of 2 SCD-300D-300Ht-DC,13504.800000000003
13805,VS2-HW-2S-S-DC,79529.29999999999,54307.729999999996,11606.669999999998,13614.900000000001,18247,VHW-Set Of 2 SCD-400D-200Ht-DC,11606.669999999998
13805,VS2-HW-2S-S-DC,74797.12,51467.369999999995,9956.530000000002,13373.220000000001,18245,VHW-Set Of 2 SCD-300D-200Ht-DC,9956.530000000002
13805,VS2-HW-2S-S-DC,95123.34,54307.729999999996,21827.47,18988.14,18253,VHW-Set Of 4 SCD-400D-192+224Ht-From Bottom Panel-DC,21827.47
13805,VS2-HW-2S-S-DC,109755.11000000002,54307.729999999996,31086.000000000007,24361.379999999997,18255,VHW-Set Of 6 SCD-400D-192+192+224Ht-From Bottom Panel-DC,31086.000000000007
